id_empleado,date,score_satisfacion,score_inclusion,work_life_balance,percepcion_equidad
952,2021-12-01,2,4,4,3
952,2022-12-01,2,2,5,3
952,2023-12-01,2,4,3,3
952,2024-12-01,2,2,3,3
953,2024-10-01,4,4,2,4
954,2021-08-01,4,3,4,4
954,2022-08-01,4,2,5,4
954,2023-08-01,4,3,3,4
954,2024-08-01,3,2,5,4
955,2021-02-01,2,2,5,4
955,2022-02-01,2,4,3,4
955,2023-02-01,3,4,4,4
955,2024-02-01,3,2,4,4
955,2025-02-01,4,3,5,4
956,2021-10-01,2,2,3,3
956,2022-10-01,2,3,5,3
956,2023-10-01,2,5,3,3
956,2024-10-01,3,3,4,3
957,2021-05-01,2,5,3,4
957,2022-05-01,3,5,5,4
957,2023-05-01,4,3,3,4
957,2024-05-01,4,2,4,4
958,2021-01-01,3,2,3,4
958,2022-01-01,3,2,5,4
958,2023-01-01,4,5,4,4
958,2024-01-01,2,5,3,4
958,2025-01-01,4,4,4,4
959,2021-05-01,4,5,5,4
959,2022-05-01,4,5,5,4
959,2023-05-01,4,4,3,4
959,2024-05-01,3,4,3,4
960,2021-07-01,4,3,5,4
960,2022-07-01,4,4,4,4
960,2023-07-01,3,4,4,4
960,2024-07-01,5,4,4,4
961,2021-02-01,2,5,5,3
961,2022-02-01,4,2,4,3
961,2023-02-01,4,4,5,3
961,2024-02-01,3,2,3,3
961,2025-02-01,3,2,4,3
962,2021-11-01,4,2,3,4
962,2022-11-01,4,5,3,4
962,2023-11-01,4,4,4,4
962,2024-11-01,3,3,5,4
963,2021-12-01,2,5,5,4
963,2022-12-01,4,5,5,4
963,2023-12-01,4,4,5,4
963,2024-12-01,4,5,4,4
964,2021-05-01,4,2,3,4
964,2022-05-01,4,2,4,4
964,2023-05-01,4,5,4,4
964,2024-05-01,2,2,3,4
965,2021-01-01,3,5,5,4
965,2022-01-01,3,2,5,4
965,2023-01-01,3,5,4,4
965,2024-01-01,3,2,5,4
965,2025-01-01,4,4,5,4
966,2022-03-01,4,5,5,4
966,2023-03-01,3,3,5,4
966,2024-03-01,4,5,5,4
966,2025-03-01,4,5,3,4
967,2024-01-01,5,2,4,4
967,2025-01-01,5,5,5,4
968,2021-03-01,4,4,3,4
968,2022-03-01,3,3,4,4
968,2023-03-01,3,3,4,4
968,2024-03-01,4,5,4,4
968,2025-03-01,3,3,5,4
969,2021-06-01,4,4,3,4
969,2022-06-01,2,4,5,4
969,2023-06-01,2,5,5,4
969,2024-06-01,4,4,5,4
970,2021-08-01,3,4,4,4
970,2022-08-01,4,5,3,4
970,2023-08-01,4,4,3,4
970,2024-08-01,3,5,3,4
971,2021-02-01,3,4,3,4
971,2022-02-01,4,4,4,4
971,2023-02-01,2,4,3,4
971,2024-02-01,3,5,3,4
971,2025-02-01,4,3,5,4
972,2021-10-01,3,5,4,4
972,2022-10-01,5,3,4,4
972,2023-10-01,3,5,3,4
972,2024-10-01,5,4,3,4
973,2021-06-01,3,2,3,4
973,2022-06-01,5,2,5,4
973,2023-06-01,3,4,4,4
973,2024-06-01,4,3,5,4
974,2021-12-01,3,2,3,1
974,2022-12-01,3,3,3,1
974,2023-12-01,2,4,1,1
974,2024-12-01,4,3,3,1
975,2021-02-01,4,3,3,4
975,2022-02-01,2,4,3,4
975,2023-02-01,4,5,3,4
975,2024-02-01,4,5,5,4
975,2025-02-01,4,4,4,4
976,2021-04-01,4,4,4,4
976,2022-04-01,2,2,4,4
976,2023-04-01,4,3,3,4
976,2024-04-01,3,3,3,4
977,2021-06-01,4,4,5,4
977,2022-06-01,3,5,5,4
977,2023-06-01,2,4,4,4
977,2024-06-01,3,4,5,4
978,2021-05-01,4,4,5,4
978,2022-05-01,2,5,5,4
978,2023-05-01,4,3,3,4
978,2024-05-01,2,3,4,4
979,2021-05-01,2,2,3,3
979,2022-05-01,3,3,4,3
979,2023-05-01,4,2,4,3
979,2024-05-01,2,2,3,3
980,2022-02-01,3,4,4,4
980,2023-02-01,5,3,5,4
980,2024-02-01,4,5,3,4
980,2025-02-01,3,5,3,4
981,2021-07-01,4,5,4,3
981,2022-07-01,4,5,4,3
981,2023-07-01,2,2,4,3
981,2024-07-01,4,4,3,3
982,2021-06-01,3,3,4,4
982,2022-06-01,4,4,5,4
982,2023-06-01,2,3,4,4
982,2024-06-01,4,4,4,4
983,2021-05-01,3,3,4,4
983,2022-05-01,3,4,5,4
983,2023-05-01,4,4,4,4
983,2024-05-01,2,4,4,4
984,2021-09-01,4,4,4,4
984,2022-09-01,3,2,4,4
984,2023-09-01,3,5,5,4
984,2024-09-01,2,4,4,4
985,2021-05-01,3,3,4,4
985,2022-05-01,3,4,3,4
985,2023-05-01,4,2,3,4
985,2024-05-01,2,2,5,4
986,2021-08-01,2,3,3,3
986,2022-08-01,2,2,3,3
986,2023-08-01,4,3,5,3
986,2024-08-01,2,4,5,3
987,2021-10-01,4,4,3,4
987,2022-10-01,4,3,3,4
987,2023-10-01,2,4,5,4
987,2024-10-01,3,2,4,4
988,2021-05-01,2,3,3,4
988,2022-05-01,4,5,4,4
988,2023-05-01,4,3,5,4
988,2024-05-01,2,5,5,4
989,2021-02-01,3,4,5,4
989,2022-02-01,3,5,4,4
989,2023-02-01,4,3,5,4
989,2024-02-01,4,4,5,4
989,2025-02-01,4,3,4,4
990,2024-04-01,4,5,3,4
991,2021-11-01,3,2,4,3
991,2022-11-01,4,4,3,3
991,2023-11-01,3,2,4,3
991,2024-11-01,2,3,5,3
992,2021-05-01,4,3,4,4
992,2022-05-01,2,4,3,4
992,2023-05-01,3,3,4,4
992,2024-05-01,2,4,3,4
993,2021-01-01,4,2,5,4
993,2022-01-01,4,3,5,4
993,2023-01-01,2,2,4,4
993,2024-01-01,2,5,4,4
993,2025-01-01,2,5,3,4
994,2021-07-01,3,4,5,4
994,2022-07-01,3,5,3,4
994,2023-07-01,2,2,5,4
994,2024-07-01,3,3,5,4
995,2021-04-01,3,5,3,4
995,2022-04-01,3,4,4,4
995,2023-04-01,2,3,4,4
995,2024-04-01,2,5,5,4
996,2021-11-01,3,3,5,4
996,2022-11-01,4,4,4,4
996,2023-11-01,4,5,4,4
996,2024-11-01,4,3,3,4
997,2021-10-01,4,2,3,4
997,2022-10-01,5,5,4,4
997,2023-10-01,3,3,3,4
997,2024-10-01,3,4,4,4
998,2021-01-01,4,3,5,4
998,2022-01-01,3,2,3,4
998,2023-01-01,3,2,3,4
998,2024-01-01,4,4,5,4
998,2025-01-01,2,3,5,4
999,2021-09-01,4,3,5,3
999,2022-09-01,4,4,4,3
999,2023-09-01,4,3,5,3
999,2024-09-01,2,3,4,3
1000,2021-03-01,3,3,3,4
1000,2022-03-01,2,4,3,4
1000,2023-03-01,2,3,3,4
1000,2024-03-01,2,2,5,4
1000,2025-03-01,2,3,3,4
1001,2021-03-01,3,4,5,4
1001,2022-03-01,4,5,3,4
1001,2023-03-01,2,3,3,4
1001,2024-03-01,3,2,3,4
1001,2025-03-01,4,2,5,4
1002,2022-03-01,4,5,4,4
1002,2023-03-01,4,3,4,4
1002,2024-03-01,3,4,3,4
1002,2025-03-01,3,2,3,4
1003,2021-10-01,3,2,4,4
1003,2022-10-01,4,2,5,4
1003,2023-10-01,3,4,5,4
1003,2024-10-01,2,2,5,4
1004,2021-07-01,3,4,3,4
1004,2022-07-01,2,3,5,4
1004,2023-07-01,3,3,3,4
1004,2024-07-01,4,3,4,4
1005,2021-03-01,4,5,4,4
1005,2022-03-01,3,3,4,4
1005,2023-03-01,3,5,3,4
1005,2024-03-01,2,5,5,4
1005,2025-03-01,3,5,3,4
1006,2021-03-01,2,5,4,4
1006,2022-03-01,2,4,4,4
1006,2023-03-01,3,5,3,4
1006,2024-03-01,4,3,3,4
1006,2025-03-01,3,4,3,4
1007,2021-02-01,2,2,4,4
1007,2022-02-01,4,2,4,4
1007,2023-02-01,2,3,3,4
1007,2024-02-01,4,5,3,4
1007,2025-02-01,4,3,4,4
1008,2021-07-01,4,5,4,3
1008,2022-07-01,3,3,3,3
1008,2023-07-01,2,2,4,3
1008,2024-07-01,3,3,4,3
1009,2021-06-01,4,5,4,3
1009,2022-06-01,2,4,4,3
1009,2023-06-01,2,3,3,3
1009,2024-06-01,2,5,3,3
1010,2021-11-01,3,5,4,4
1010,2022-11-01,2,3,4,4
1010,2023-11-01,3,2,3,4
1010,2024-11-01,2,5,5,4
1011,2021-10-01,4,3,4,4
1011,2022-10-01,3,3,4,4
1011,2023-10-01,2,5,4,4
1011,2024-10-01,4,5,3,4
1012,2021-02-01,4,5,5,4
1012,2022-02-01,2,3,3,4
1012,2023-02-01,3,3,5,4
1012,2024-02-01,3,3,5,4
1012,2025-02-01,4,4,5,4
1013,2021-10-01,3,3,5,4
1013,2022-10-01,3,4,4,4
1013,2023-10-01,4,4,5,4
1013,2024-10-01,4,5,5,4
1014,2021-07-01,3,2,3,4
1014,2022-07-01,3,5,5,4
1014,2023-07-01,3,5,4,4
1014,2024-07-01,2,5,5,4
1015,2021-02-01,3,3,4,4
1015,2022-02-01,2,5,4,4
1015,2023-02-01,2,2,5,4
1015,2024-02-01,3,3,4,4
1015,2025-02-01,3,5,4,4
1016,2021-01-01,4,4,4,4
1016,2022-01-01,4,3,3,4
1016,2023-01-01,4,2,5,4
1016,2024-01-01,3,2,3,4
1016,2025-01-01,3,3,4,4
1017,2021-10-01,3,4,4,3
1017,2022-10-01,4,4,5,3
1017,2023-10-01,2,4,3,3
1017,2024-10-01,3,3,3,3
1018,2021-09-01,4,2,4,4
1018,2022-09-01,5,5,3,4
1018,2023-09-01,5,2,5,4
1018,2024-09-01,4,4,5,4
1019,2021-02-01,3,2,3,4
1019,2022-02-01,2,3,4,4
1019,2023-02-01,3,5,5,4
1019,2024-02-01,4,2,3,4
1019,2025-02-01,3,5,5,4
1020,2021-03-01,3,3,5,4
1020,2022-03-01,3,4,3,4
1020,2023-03-01,4,4,5,4
1020,2024-03-01,2,4,5,4
1020,2025-03-01,4,2,5,4
1021,2021-03-01,3,5,3,4
1021,2022-03-01,3,4,5,4
1021,2023-03-01,3,3,3,4
1021,2024-03-01,2,3,4,4
1021,2025-03-01,3,3,4,4
1022,2021-07-01,4,3,3,3
1022,2022-07-01,2,5,4,3
1022,2023-07-01,2,5,3,3
1022,2024-07-01,3,2,5,3
1023,2021-12-01,4,5,5,4
1023,2022-12-01,2,5,4,4
1023,2023-12-01,3,4,3,4
1023,2024-12-01,4,4,5,4
1024,2021-08-01,4,5,5,4
1024,2022-08-01,3,3,3,4
1024,2023-08-01,2,3,5,4
1024,2024-08-01,4,3,4,4
1025,2021-08-01,3,5,5,4
1025,2022-08-01,5,2,5,4
1025,2023-08-01,5,2,4,4
1025,2024-08-01,5,5,5,4
1026,2021-11-01,3,2,5,4
1026,2022-11-01,4,4,3,4
1026,2023-11-01,4,4,4,4
1026,2024-11-01,2,4,4,4
1027,2021-04-01,2,2,5,4
1027,2022-04-01,2,2,4,4
1027,2023-04-01,2,2,3,4
1027,2024-04-01,2,3,3,4
1028,2021-12-01,4,2,3,4
1028,2022-12-01,3,5,4,4
1028,2023-12-01,5,2,5,4
1028,2024-12-01,3,4,4,4
1029,2021-05-01,2,3,3,3
1029,2022-05-01,3,2,4,3
1029,2023-05-01,3,2,3,3
1029,2024-05-01,2,3,4,3
1030,2021-11-01,4,3,3,4
1030,2022-11-01,2,5,3,4
1030,2023-11-01,4,4,3,4
1030,2024-11-01,2,4,5,4
1031,2021-03-01,4,3,3,4
1031,2022-03-01,4,4,4,4
1031,2023-03-01,2,4,3,4
1031,2024-03-01,2,4,4,4
1031,2025-03-01,4,5,5,4
1032,2021-06-01,4,3,4,4
1032,2022-06-01,4,4,4,4
1032,2023-06-01,3,2,4,4
1032,2024-06-01,4,4,4,4
1033,2021-04-01,2,2,4,4
1033,2022-04-01,2,5,3,4
1033,2023-04-01,2,3,3,4
1033,2024-04-01,2,3,5,4
1034,2021-02-01,4,2,3,4
1034,2022-02-01,5,4,3,4
1034,2023-02-01,5,2,4,4
1034,2024-02-01,5,2,3,4
1034,2025-02-01,3,3,3,4
1035,2021-04-01,4,4,3,2
1035,2022-04-01,4,2,5,2
1035,2023-04-01,3,2,3,2
1035,2024-04-01,3,5,5,2
1036,2021-06-01,2,3,5,4
1036,2022-06-01,4,2,5,4
1036,2023-06-01,4,2,3,4
1036,2024-06-01,2,4,4,4
1037,2021-08-01,4,4,3,4
1037,2022-08-01,3,4,3,4
1037,2023-08-01,4,5,4,4
1037,2024-08-01,3,4,3,4
1038,2021-06-01,2,3,5,4
1038,2022-06-01,3,2,5,4
1038,2023-06-01,2,5,5,4
1038,2024-06-01,4,5,5,4
1039,2021-09-01,5,4,5,4
1039,2022-09-01,5,5,5,4
1039,2023-09-01,4,3,4,4
1039,2024-09-01,5,5,3,4
1040,2021-03-01,4,4,4,4
1040,2022-03-01,5,3,5,4
1040,2023-03-01,3,4,4,4
1040,2024-03-01,5,2,3,4
1040,2025-03-01,4,5,4,4
1041,2021-05-01,3,2,3,4
1041,2022-05-01,3,5,4,4
1041,2023-05-01,3,5,5,4
1041,2024-05-01,3,5,3,4
1042,2021-08-01,4,5,3,4
1042,2022-08-01,4,3,3,4
1042,2023-08-01,2,5,3,4
1042,2024-08-01,2,5,4,4
1043,2021-11-01,4,2,3,4
1043,2022-11-01,2,3,5,4
1043,2023-11-01,2,2,3,4
1043,2024-11-01,4,5,4,4
1044,2021-11-01,3,2,4,4
1044,2022-11-01,4,3,5,4
1044,2023-11-01,2,3,5,4
1044,2024-11-01,4,3,4,4
1045,2021-07-01,4,3,3,4
1045,2022-07-01,4,5,4,4
1045,2023-07-01,2,2,3,4
1045,2024-07-01,4,4,3,4
1046,2021-01-01,2,5,5,4
1046,2022-01-01,4,3,5,4
1046,2023-01-01,4,4,5,4
1046,2024-01-01,4,2,4,4
1046,2025-01-01,3,4,3,4
1047,2021-08-01,3,5,4,4
1047,2022-08-01,3,5,3,4
1047,2023-08-01,4,3,5,4
1047,2024-08-01,2,4,4,4
1048,2021-02-01,4,5,5,4
1048,2022-02-01,2,2,5,4
1048,2023-02-01,3,2,3,4
1048,2024-02-01,2,2,3,4
1048,2025-02-01,4,2,3,4
1049,2021-04-01,3,3,5,3
1049,2022-04-01,4,2,4,3
1049,2023-04-01,2,5,4,3
1049,2024-04-01,2,2,3,3
1050,2021-02-01,4,2,5,4
1050,2022-02-01,4,5,3,4
1050,2023-02-01,4,5,5,4
1050,2024-02-01,3,2,4,4
1050,2025-02-01,2,5,4,4
1051,2021-11-01,3,5,3,2
1051,2022-11-01,2,4,3,2
1051,2023-11-01,3,4,3,2
1051,2024-11-01,3,3,5,2
1052,2021-04-01,2,4,2,3
1052,2022-04-01,3,2,1,3
1052,2023-04-01,3,3,3,3
1052,2024-04-01,3,5,2,3
1053,2021-06-01,2,5,3,4
1053,2022-06-01,3,5,3,4
1053,2023-06-01,2,4,4,4
1053,2024-06-01,2,2,5,4
1054,2021-06-01,4,5,4,4
1054,2022-06-01,4,2,5,4
1054,2023-06-01,3,5,3,4
1054,2024-06-01,3,4,4,4
1055,2021-03-01,4,2,5,4
1055,2022-03-01,4,4,4,4
1055,2023-03-01,3,2,3,4
1055,2024-03-01,2,3,3,4
1055,2025-03-01,3,3,3,4
1056,2021-03-01,4,4,5,4
1056,2022-03-01,2,2,4,4
1056,2023-03-01,4,3,5,4
1056,2024-03-01,3,2,3,4
1056,2025-03-01,3,3,4,4
1057,2021-08-01,4,4,4,4
1057,2022-08-01,2,4,4,4
1057,2023-08-01,2,3,4,4
1057,2024-08-01,3,2,4,4
1058,2021-02-01,2,2,5,4
1058,2022-02-01,2,4,3,4
1058,2023-02-01,4,4,5,4
1058,2024-02-01,2,2,4,4
1058,2025-02-01,3,2,4,4
1059,2021-07-01,3,5,5,4
1059,2022-07-01,2,2,5,4
1059,2023-07-01,2,3,5,4
1059,2024-07-01,2,4,3,4
1060,2021-05-01,3,5,4,3
1060,2022-05-01,4,2,5,3
1060,2023-05-01,4,5,3,3
1060,2024-05-01,4,4,4,3
1061,2021-10-01,2,5,3,4
1061,2022-10-01,3,4,5,4
1061,2023-10-01,4,4,4,4
1061,2024-10-01,3,4,3,4
1062,2021-09-01,5,5,3,4
1062,2022-09-01,4,5,5,4
1062,2023-09-01,5,4,4,4
1062,2024-09-01,5,4,4,4
1063,2021-01-01,4,5,4,4
1063,2022-01-01,4,5,5,4
1063,2023-01-01,2,3,3,4
1063,2024-01-01,3,5,3,4
1063,2025-01-01,4,2,3,4
1064,2021-10-01,4,5,3,4
1064,2022-10-01,5,5,4,4
1064,2023-10-01,3,4,5,4
1064,2024-10-01,3,5,4,4
1065,2021-04-01,3,2,3,4
1065,2022-04-01,3,2,5,4
1065,2023-04-01,3,5,4,4
1065,2024-04-01,4,2,5,4
1066,2021-12-01,4,5,1,3
1066,2022-12-01,2,3,3,3
1066,2023-12-01,4,2,3,3
1066,2024-12-01,4,5,5,3
1067,2021-01-01,3,2,4,3
1067,2022-01-01,4,3,4,3
1067,2023-01-01,2,2,3,3
1067,2024-01-01,4,3,4,3
1067,2025-01-01,4,5,3,3
1068,2021-05-01,4,2,5,4
1068,2022-05-01,3,2,4,4
1068,2023-05-01,4,5,3,4
1068,2024-05-01,3,2,3,4
1069,2021-11-01,2,2,5,3
1069,2022-11-01,2,2,5,3
1069,2023-11-01,2,3,5,3
1069,2024-11-01,4,4,5,3
1070,2021-04-01,4,2,4,3
1070,2022-04-01,3,3,5,3
1070,2023-04-01,4,2,5,3
1070,2024-04-01,4,5,3,3
1071,2021-02-01,4,5,3,4
1071,2022-02-01,2,5,3,4
1071,2023-02-01,3,5,5,4
1071,2024-02-01,2,2,3,4
1071,2025-02-01,3,5,3,4
1072,2021-06-01,3,5,5,4
1072,2022-06-01,4,3,3,4
1072,2023-06-01,2,4,3,4
1072,2024-06-01,2,3,3,4
1073,2021-09-01,4,3,4,4
1073,2022-09-01,3,4,3,4
1073,2023-09-01,3,4,3,4
1073,2024-09-01,4,5,4,4
1074,2021-12-01,4,2,4,4
1074,2022-12-01,4,2,3,4
1074,2023-12-01,2,5,3,4
1074,2024-12-01,4,5,5,4
1075,2024-07-01,3,4,5,4
1076,2021-11-01,4,4,4,3
1076,2022-11-01,2,5,4,3
1076,2023-11-01,3,3,5,3
1076,2024-11-01,4,3,4,3
1077,2021-03-01,2,2,5,4
1077,2022-03-01,3,3,4,4
1077,2023-03-01,4,3,4,4
1077,2024-03-01,4,2,3,4
1077,2025-03-01,4,4,4,4
1078,2022-11-01,3,3,2,3
1078,2023-11-01,3,4,2,3
1078,2024-11-01,4,4,1,3
1079,2021-02-01,3,4,5,3
1079,2022-02-01,4,5,4,3
1079,2023-02-01,2,5,4,3
1079,2024-02-01,2,2,4,3
1079,2025-02-01,2,5,3,3
1080,2021-01-01,2,4,5,4
1080,2022-01-01,2,2,4,4
1080,2023-01-01,2,5,3,4
1080,2024-01-01,3,3,3,4
1080,2025-01-01,3,3,3,4
1081,2021-12-01,2,4,4,4
1081,2022-12-01,3,2,3,4
1081,2023-12-01,4,4,3,4
1081,2024-12-01,2,2,4,4
1082,2021-07-01,2,5,4,3
1082,2022-07-01,4,2,4,3
1082,2023-07-01,3,3,3,3
1082,2024-07-01,4,3,4,3
1083,2021-03-01,3,5,4,4
1083,2022-03-01,4,4,4,4
1083,2023-03-01,3,4,5,4
1083,2024-03-01,3,3,3,4
1083,2025-03-01,4,3,3,4
1084,2021-04-01,2,5,3,4
1084,2022-04-01,4,5,4,4
1084,2023-04-01,3,2,5,4
1084,2024-04-01,3,2,4,4
1085,2021-08-01,3,2,3,4
1085,2022-08-01,5,4,5,4
1085,2023-08-01,5,3,5,4
1085,2024-08-01,3,4,3,4
1086,2021-03-01,5,2,5,4
1086,2022-03-01,3,4,5,4
1086,2023-03-01,3,4,3,4
1086,2024-03-01,4,3,5,4
1086,2025-03-01,5,5,3,4
1087,2021-01-01,3,2,4,4
1087,2022-01-01,3,2,4,4
1087,2023-01-01,3,5,5,4
1087,2024-01-01,3,3,5,4
1087,2025-01-01,2,3,5,4
1088,2021-02-01,4,4,5,3
1088,2022-02-01,3,3,3,3
1088,2023-02-01,4,5,4,3
1088,2024-02-01,3,4,3,3
1088,2025-02-01,3,2,3,3
1089,2021-10-01,4,5,3,4
1089,2022-10-01,3,3,5,4
1089,2023-10-01,4,2,3,4
1089,2024-10-01,3,5,3,4
1090,2021-06-01,2,2,3,3
1090,2022-06-01,2,2,5,3
1090,2023-06-01,3,5,4,3
1090,2024-06-01,2,5,3,3
1091,2021-07-01,2,3,2,3
1091,2022-07-01,3,2,2,3
1091,2023-07-01,3,2,2,3
1091,2024-07-01,2,3,2,3
1092,2021-10-01,3,5,4,4
1092,2022-10-01,5,4,4,4
1092,2023-10-01,3,3,3,4
1092,2024-10-01,4,5,5,4
1093,2021-03-01,2,4,4,4
1093,2022-03-01,3,3,3,4
1093,2023-03-01,3,3,5,4
1093,2024-03-01,2,2,3,4
1093,2025-03-01,2,5,3,4
1094,2021-11-01,2,4,3,4
1094,2022-11-01,2,2,3,4
1094,2023-11-01,4,2,5,4
1094,2024-11-01,3,2,3,4
1095,2021-02-01,3,4,5,4
1095,2022-02-01,3,4,4,4
1095,2023-02-01,2,5,3,4
1095,2024-02-01,2,5,5,4
1095,2025-02-01,4,3,3,4
1096,2021-12-01,2,2,4,4
1096,2022-12-01,4,4,3,4
1096,2023-12-01,4,3,5,4
1096,2024-12-01,3,3,4,4
1097,2021-10-01,4,3,4,4
1097,2022-10-01,3,3,4,4
1097,2023-10-01,4,2,3,4
1097,2024-10-01,3,4,5,4
1098,2021-02-01,3,5,5,4
1098,2022-02-01,5,2,4,4
1098,2023-02-01,4,4,4,4
1098,2024-02-01,4,5,5,4
1098,2025-02-01,3,3,3,4
1099,2021-07-01,5,4,4,4
1099,2022-07-01,4,4,5,4
1099,2023-07-01,5,3,3,4
1099,2024-07-01,5,4,3,4
1100,2021-02-01,3,5,3,4
1100,2022-02-01,5,5,5,4
1100,2023-02-01,4,5,5,4
1100,2024-02-01,4,5,5,4
1100,2025-02-01,5,4,5,4
1101,2021-10-01,4,3,5,4
1101,2022-10-01,4,5,5,4
1101,2023-10-01,4,2,4,4
1101,2024-10-01,3,3,4,4
1102,2021-04-01,4,5,3,4
1102,2022-04-01,3,2,4,4
1102,2023-04-01,5,3,3,4
1102,2024-04-01,4,2,5,4
1103,2021-06-01,4,3,3,4
1103,2022-06-01,2,2,4,4
1103,2023-06-01,2,4,3,4
1103,2024-06-01,4,2,3,4
1104,2021-03-01,4,2,4,4
1104,2022-03-01,2,4,3,4
1104,2023-03-01,4,4,4,4
1104,2024-03-01,2,5,5,4
1104,2025-03-01,2,2,5,4
1105,2021-07-01,2,2,4,4
1105,2022-07-01,3,2,3,4
1105,2023-07-01,3,5,4,4
1105,2024-07-01,2,2,5,4
1106,2021-04-01,2,2,3,4
1106,2022-04-01,3,2,4,4
1106,2023-04-01,4,3,5,4
1106,2024-04-01,2,2,4,4
1107,2021-04-01,4,2,5,4
1107,2022-04-01,4,4,5,4
1107,2023-04-01,3,4,4,4
1107,2024-04-01,5,2,4,4
1108,2021-10-01,3,5,5,4
1108,2022-10-01,4,5,3,4
1108,2023-10-01,4,3,4,4
1108,2024-10-01,3,5,3,4
1109,2021-11-01,2,4,5,4
1109,2022-11-01,3,4,5,4
1109,2023-11-01,4,4,5,4
1109,2024-11-01,2,3,5,4
1110,2021-06-01,4,4,5,4
1110,2022-06-01,2,5,3,4
1110,2023-06-01,2,4,5,4
1110,2024-06-01,4,5,5,4
1111,2021-10-01,2,5,4,4
1111,2022-10-01,4,3,5,4
1111,2023-10-01,2,5,4,4
1111,2024-10-01,4,5,3,4
1112,2021-12-01,5,4,3,4
1112,2022-12-01,5,2,4,4
1112,2023-12-01,4,5,4,4
1112,2024-12-01,5,4,5,4
1113,2021-04-01,4,2,4,4
1113,2022-04-01,4,5,3,4
1113,2023-04-01,3,2,4,4
1113,2024-04-01,2,3,4,4
1114,2021-03-01,3,4,3,4
1114,2022-03-01,2,5,3,4
1114,2023-03-01,3,2,3,4
1114,2024-03-01,4,2,3,4
1114,2025-03-01,2,4,4,4
1115,2021-07-01,3,4,4,3
1115,2022-07-01,4,3,4,3
1115,2023-07-01,4,2,4,3
1115,2024-07-01,4,3,5,3
1116,2021-11-01,4,2,4,4
1116,2022-11-01,5,5,4,4
1116,2023-11-01,5,4,3,4
1116,2024-11-01,3,5,5,4
1117,2021-03-01,4,4,5,4
1117,2022-03-01,4,2,3,4
1117,2023-03-01,3,5,5,4
1117,2024-03-01,3,2,3,4
1117,2025-03-01,2,5,5,4
1118,2021-12-01,4,4,3,4
1118,2022-12-01,4,5,3,4
1118,2023-12-01,3,3,5,4
1118,2024-12-01,2,5,3,4
1119,2021-09-01,4,5,4,4
1119,2022-09-01,4,2,4,4
1119,2023-09-01,5,5,3,4
1119,2024-09-01,4,4,4,4
1120,2021-12-01,3,2,3,4
1120,2022-12-01,5,3,5,4
1120,2023-12-01,5,4,3,4
1120,2024-12-01,5,4,3,4
1121,2021-02-01,3,4,3,4
1121,2022-02-01,4,3,4,4
1121,2023-02-01,5,2,4,4
1121,2024-02-01,4,5,3,4
1121,2025-02-01,4,4,5,4
1122,2021-12-01,4,3,5,4
1122,2022-12-01,4,3,5,4
1122,2023-12-01,5,5,4,4
1122,2024-12-01,5,5,4,4
1123,2021-09-01,2,3,5,4
1123,2022-09-01,2,5,4,4
1123,2023-09-01,3,2,4,4
1123,2024-09-01,2,3,4,4
1124,2021-08-01,2,4,4,4
1124,2022-08-01,2,4,4,4
1124,2023-08-01,3,4,3,4
1124,2024-08-01,2,3,3,4
1125,2021-07-01,4,3,3,4
1125,2022-07-01,2,2,5,4
1125,2023-07-01,3,2,5,4
1125,2024-07-01,4,5,3,4
1126,2021-12-01,2,3,3,4
1126,2022-12-01,4,3,4,4
1126,2023-12-01,3,5,5,4
1126,2024-12-01,3,2,3,4
1127,2021-08-01,2,4,4,4
1127,2022-08-01,2,3,4,4
1127,2023-08-01,3,2,3,4
1127,2024-08-01,2,3,5,4
1128,2021-04-01,4,4,4,4
1128,2022-04-01,2,4,3,4
1128,2023-04-01,4,5,4,4
1128,2024-04-01,3,3,3,4
1129,2021-08-01,2,4,3,4
1129,2022-08-01,2,3,5,4
1129,2023-08-01,3,4,3,4
1129,2024-08-01,3,5,5,4
1130,2021-10-01,3,3,3,4
1130,2022-10-01,4,4,3,4
1130,2023-10-01,2,3,5,4
1130,2024-10-01,3,2,3,4
1131,2021-04-01,2,3,4,4
1131,2022-04-01,3,3,5,4
1131,2023-04-01,4,4,3,4
1131,2024-04-01,2,3,5,4
1132,2021-07-01,4,4,4,4
1132,2022-07-01,3,4,5,4
1132,2023-07-01,4,2,3,4
1132,2024-07-01,3,3,3,4
1133,2021-02-01,4,3,3,4
1133,2022-02-01,3,5,5,4
1133,2023-02-01,4,4,5,4
1133,2024-02-01,3,5,3,4
1133,2025-02-01,4,2,5,4
1134,2024-02-01,4,2,5,4
1134,2025-02-01,2,2,5,4
1135,2021-02-01,3,2,3,3
1135,2022-02-01,2,5,5,3
1135,2023-02-01,3,4,5,3
1135,2024-02-01,4,3,4,3
1135,2025-02-01,2,3,5,3
1136,2021-01-01,4,4,5,4
1136,2022-01-01,3,2,5,4
1136,2023-01-01,3,3,5,4
1136,2024-01-01,4,2,3,4
1136,2025-01-01,3,2,5,4
1137,2021-02-01,2,3,4,4
1137,2022-02-01,4,2,3,4
1137,2023-02-01,3,3,5,4
1137,2024-02-01,4,3,3,4
1137,2025-02-01,4,2,3,4
1138,2021-04-01,3,2,3,4
1138,2022-04-01,3,5,5,4
1138,2023-04-01,2,2,5,4
1138,2024-04-01,4,2,4,4
